0.603747	0.518845	0.737897
0.605447	0.586139	0.743733
0.607148	0.653601	0.751095
0.608849	0.721358	0.759959
0.610549	0.789532	0.770300
0.612250	0.858237	0.782096
0.613951	0.927580	0.795325
0.615651	0.997664	0.809966
0.617352	1.068578	0.825998
0.619053	1.140408	0.843398
0.620753	1.213227	0.862146
0.622454	1.287099	0.882216
0.624155	1.362077	0.903583
0.625856	1.438201	0.926217
0.627556	1.515497	0.950087
0.629257	1.593979	0.975156
0.630958	1.673643	1.001383
0.632658	1.754466	1.028723
0.634359	1.836410	1.057121
0.636060	1.919412	1.086518
0.637760	2.003391	1.116846
0.639461	2.088239	1.148028
0.641162	2.173825	1.179978
0.642863	2.259990	1.212598
0.644563	2.346548	1.245782
0.646264	2.433284	1.279410
0.647965	2.519952	1.313351
0.649665	2.606277	1.347463
0.651366	2.691955	1.381589
0.653067	2.776650	1.415562
0.654767	2.860000	1.449204
0.656468	2.941615	1.482325
0.658169	3.021083	1.514724
0.659869	3.097970	1.546196
0.661570	3.171826	1.576525
0.663271	3.242193	1.605493
0.664972	3.308604	1.632881
0.666672	3.370595	1.658470
0.668373	3.427712	1.682046
0.670074	3.479515	1.703403
0.671774	3.525589	1.722344
0.673475	3.565551	1.738689
0.675176	3.599058	1.752276
0.676876	3.625813	1.762961
0.678577	3.645572	1.770627
0.680278	3.658150	1.775182
0.681978	3.663425	1.776563
0.683679	3.661340	1.774734
0.685380	3.651905	1.769690
0.687081	3.635197	1.761457
0.688781	3.611359	1.750089
0.690482	3.580593	1.735666
0.692183	3.543160	1.718296
0.693883	3.499374	1.698107
0.695584	3.449590	1.675250
0.697285	3.394205	1.649890
0.698985	3.333643	1.622206
0.700686	3.268350	1.592388
0.702387	3.198788	1.560630
0.704088	3.125425	1.527131
0.705788	3.048728	1.492087
0.707489	2.969158	1.455695
0.709190	2.887164	1.418142
0.710890	2.803179	1.379609
0.712591	2.717612	1.340270
0.714292	2.630852	1.300283
0.715992	2.543259	1.259799
0.717693	2.455164	1.218952
0.719394	2.366871	1.177865
0.721094	2.278653	1.136646
0.722795	2.190754	1.095392
0.724496	2.103389	1.054185
0.726197	2.016746	1.013092
0.727897	1.930984	0.972172
0.729598	1.846239	0.931470
0.731299	1.762621	0.891018
0.732999	1.680220	0.850840
0.734700	1.599102	0.810950
0.736401	1.519318	0.771352
0.738101	1.440899	0.732041
0.739802	1.363861	0.693005
0.741503	1.288204	0.654226
0.743203	1.213918	0.615677
0.744904	1.140980	0.577326
0.746605	1.069357	0.539137
0.748306	0.999006	0.501067
0.750006	0.929877	0.463069
0.751707	0.861913	0.425093
0.753408	0.795049	0.387083
0.755108	0.729217	0.348980
0.756809	0.664341	0.310724
0.758510	0.600345	0.272250
0.760210	0.537145	0.233490
0.761911	0.474658	0.194374
0.763612	0.412795	0.154830
0.765313	0.351467	0.114784
0.767013	0.290582	0.074159
0.768714	0.230046	0.032878
0.770415	0.169765	-0.009140
0.772115	0.109643	-0.051975
0.773816	0.049585	-0.095709
0.775517	-0.010506	-0.140427
0.777217	-0.070726	-0.186211
0.778918	-0.131172	-0.233145
0.780619	-0.191940	-0.281314
0.782319	-0.253122	-0.330801
0.784020	-0.314814	-0.381689
0.785721	-0.377105	-0.434058
0.787422	-0.440084	-0.487988
0.789122	-0.503837	-0.543554
0.790823	-0.568445	-0.600828
0.792524	-0.633985	-0.659877
0.794224	-0.700529	-0.720763
0.795925	-0.768141	-0.783538
0.797626	-0.836878	-0.848248
0.799326	-0.906789	-0.914927
0.801027	-0.977910	-0.983598
0.802728	-1.050268	-1.054267
0.804428	-1.123873	-1.126926
0.806129	-1.198722	-1.201549
0.807830	-1.274792	-1.278084
0.809531	-1.352041	-1.356459
0.811231	-1.430405	-1.436574
0.812932	-1.509796	-1.518299
0.814633	-1.590098	-1.601468
0.816333	-1.671167	-1.685885
0.818034	-1.752827	-1.771311
0.819735	-1.834869	-1.857468
0.821435	-1.917051	-1.944035
0.823136	-1.999093	-2.030646
0.824837	-2.080681	-2.116893
0.826538	-2.161464	-2.202320
0.828238	-2.241055	-2.286430
0.829939	-2.319038	-2.368686
0.831640	-2.394963	-2.448513
0.833340	-2.468361	-2.525307
0.835041	-2.538739	-2.598440
0.836742	-2.605594	-2.667271
0.838442	-2.668421	-2.731153
0.840143	-2.726719	-2.789449
0.841844	-2.780003	-2.841541
0.843544	-2.827817	-2.886845
0.845245	-2.869740	-2.924827
0.846946	-2.905400	-2.955012
0.848647	-2.934485	-2.976997
0.850347	-2.956747	-2.990467
0.852048	-2.972015	-2.995199
0.853749	-2.980194	-2.991067
0.855449	-2.981273	-2.978054
0.857150	-2.975325	-2.956241
0.858851	-2.962501	-2.925816
0.860551	-2.943031	-2.887061
0.862252	-2.917214	-2.840348
0.863953	-2.885412	-2.786127
0.865653	-2.848040	-2.724914
0.867354	-2.805557	-2.657282
0.869055	-2.758452	-2.583841
0.870756	-2.707235	-2.505231
0.872456	-2.652429	-2.422103
0.874157	-2.594556	-2.335111
0.875858	-2.534131	-2.244898
0.877558	-2.471654	-2.152092
0.879259	-2.407601	-2.057288
0.880960	-2.342423	-1.961051
0.882660	-2.276541	-1.863908
0.884361	-2.210340	-1.766343
0.886062	-2.144173	-1.668796
0.887763	-2.078354	-1.571663
0.889463	-2.013165	-1.475298
0.891164	-1.948851	-1.380008
0.892865	-1.885625	-1.286062
0.894565	-1.823668	-1.193687
0.896266	-1.763133	-1.103077
0.897967	-1.704145	-1.014388
0.899667	-1.646803	-0.927749
0.901368	-1.591186	-0.843258
0.903069	-1.537351	-0.760990
0.904769	-1.485337	-0.680998
0.906470	-1.435170	-0.603314
0.908171	-1.386858	-0.527953
0.909872	-1.340401	-0.454916
0.911572	-1.295787	-0.384192
0.913273	-1.252993	-0.315758
0.914974	-1.211994	-0.249583
0.916674	-1.172754	-0.185628
0.918375	-1.135234	-0.123849
0.920076	-1.099392	-0.064194
0.921776	-1.065181	-0.006613
0.923477	-1.032553	0.048952
0.925178	-1.001456	0.102559
0.926878	-0.971841	0.154266
0.928579	-0.943655	0.204133
0.930280	-0.916845	0.252220
0.931981	-0.891359	0.298587
0.933681	-0.867144	0.343293
0.935382	-0.844151	0.386395
0.937083	-0.822327	0.427950
0.938783	-0.801624	0.468014
0.940484	-0.781993	0.506640
0.942185	-0.763386	0.543881
0.943885	-0.745757	0.579786
0.945586	-0.729062	0.614406
0.947287	-0.713257	0.647785
0.948988	-0.698300	0.679969
0.950688	-0.684151	0.711001
0.952389	-0.670769	0.740921
0.954090	-0.658118	0.769770
0.955790	-0.646160	0.797585
0.957491	-0.634860	0.824401
0.959192	-0.624185	0.850251
0.960892	-0.614102	0.875170
0.962593	-0.604579	0.899186
0.964294	-0.595587	0.922330
0.965994	-0.587095	0.944628
0.967695	-0.579077	0.966107
0.969396	-0.571506	0.986791
0.971097	-0.564356	1.006705
0.972797	-0.557602	1.025870
0.974498	-0.551221	1.044307
0.976199	-0.545189	1.062036
0.977899	-0.539486	1.079076
0.979600	-0.534090	1.095444
0.981301	-0.528981	1.111159
0.983001	-0.524140	1.126235
0.984702	-0.519549	1.140688
0.986403	-0.515189	1.154532
0.988103	-0.511043	1.167782
0.989804	-0.507095	1.180449
0.991505	-0.503330	1.192548
0.993206	-0.499732	1.204089
0.994906	-0.496287	1.215085
0.996607	-0.492980	1.225545
0.998308	-0.489798	1.235482
1.000008	-0.486728	1.244904
1.001709	-0.483758	1.253823
1.003410	-0.480875	1.262248
1.005110	-0.478068	1.270188
1.006811	-0.475325	1.277653
1.008512	-0.472636	1.284651
1.010213	-0.469990	1.291193
1.011913	-0.467376	1.297286
1.013614	-0.464785	1.302940
1.015315	-0.462207	1.308163
1.017015	-0.459632	1.312965
1.018716	-0.457052	1.317354
1.020417	-0.454456	1.321340
1.022117	-0.451836	1.324931
1.023818	-0.449183	1.328137
1.025519	-0.446488	1.330968
1.027219	-0.443742	1.333431
1.028920	-0.440938	1.335539
1.030621	-0.438065	1.337299
1.032322	-0.435116	1.338723
1.034022	-0.432081	1.339821
1.035723	-0.428951	1.340603
1.037424	-0.425718	1.341080
1.039124	-0.422373	1.341264
1.040825	-0.418905	1.341166
1.042526	-0.415305	1.340799
1.044226	-0.411563	1.340173
1.045927	-0.407669	1.339301
1.047628	-0.403611	1.338198
1.049328	-0.399379	1.336875
1.051029	-0.394961	1.335347
1.052730	-0.390344	1.333628
1.054431	-0.385516	1.331732
1.056131	-0.380463	1.329674
1.057832	-0.375171	1.327471
1.059533	-0.369625	1.325137
1.061233	-0.363808	1.322690
1.062934	-0.357703	1.320147
1.064635	-0.351294	1.317526
1.066335	-0.344560	1.314844
1.068036	-0.337481	1.312120
1.069737	-0.330036	1.309376
1.071438	-0.322201	1.306629
1.073138	-0.313953	1.303903
1.074839	-0.305265	1.301218
1.076540	-0.296108	1.298598
1.078240	-0.286455	1.296065
1.079941	-0.276272	1.293645
